Case ID,Create Fine|Create Fine,Send Fine|Insert Fine Notification,Appeal to Judge|Appeal to Judge,Appeal to Judge|Send for Credit Collection,Payment|Create Fine,Insert Fine Notification|Send Fine,Create Fine|Insert Fine Notification,Create Fine|Payment,Send Fine|Create Fine,Send Fine|Payment,Insert Fine Notification|Add penalty,Add penalty|Send for Credit Collection,Payment|Insert Date Appeal to Prefecture,Send Fine|Appeal to Judge,Insert Fine Notification|Create Fine,Payment|Appeal to Judge,Create Fine|Send Fine,Add penalty|Payment,Appeal to Judge|Create Fine,Add penalty|Insert Fine Notification,Create Fine|Appeal to Judge,Insert Date Appeal to Prefecture|Create Fine,Payment|Insert Fine Notification,Add penalty|Send Fine,Create Fine|Send for Credit Collection,Insert Fine Notification|Payment,Payment|Send for Credit Collection,Appeal to Judge|Payment,Send for Credit Collection|Send Fine,Send Fine|Send Appeal to Prefecture,Payment|Send Fine,Insert Fine Notification|Send for Credit Collection,Send for Credit Collection|Send for Credit Collection,Insert Fine Notification|Insert Fine Notification,Appeal to Judge|Send Fine,Send Fine|Send Fine,Insert Fine Notification|Insert Date Appeal to Prefecture,Send Appeal to Prefecture|Insert Fine Notification,Add penalty|Add penalty,Send Fine|Send for Credit Collection,Send Fine|Add penalty,Send for Credit Collection|Add penalty,Add penalty|Insert Date Appeal to Prefecture,Send for Credit Collection|Insert Fine Notification,Create Fine|Add penalty,Payment|Payment,Send for Credit Collection|Create Fine,Send for Credit Collection|Payment,Payment|Add penalty,Add penalty|Create Fine,Insert Fine Notification|Appeal to Judge,Insert Date Appeal to Prefecture|Send Appeal to Prefecture,Add penalty|Appeal to Judge,Appeal to Judge|Insert Fine Notification,Appeal to Judge|Add penalty
test_case 286,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 287,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 288,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 289,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 29,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 290,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 291,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 292,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 293,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.3429999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.7,0.0,0.0
test_case 294,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 295,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 296,1.0,0.9400999999999999,0.0,0.0,0.0,0.0,0.6580699999999999,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.343,0.0,1.0,0.0,0.0,1.0,0.3429999999999999,0.48999999999999994,0.0,0.0,0.7,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 297,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3429999999999999,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 298,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.16806999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,1.2401,0.3429999999999999,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
test_case 299,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.19,0.0,1.0730999999999997,0.0,0.0,0.0,0.7511699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 3,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 30,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,1.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 300,1.0,0.7,0.0,0.0,0.0,0.7,0.48999999999999994,0.0,0.0,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.49,0.0,0.0,1.7,0.0,0.5830999999999998,0.0,0.0,0.0,0.4081699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 301,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 302,1.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.7,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.49,0.0,0.0,1.7,0.0,0.4081699999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 303,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 304,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 305,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 306,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 307,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 308,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 309,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 31,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 310,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 311,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 312,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 313,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.19,0.0,1.0730999999999997,0.0,0.0,0.0,0.7511699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 314,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 315,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 316,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 317,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 318,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 319,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 320,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 321,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 322,1.0,0.7,1.2401,0.0,0.0,0.0,0.3429999999999999,0.24009999999999995,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.48999999999999994,0.0,0.0,0.0,0.8680699999999999,0.0,0.0,0.0,0.0,0.7,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0
test_case 323,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 324,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 325,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 326,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 327,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 328,1.0,0.7,0.0,0.0,0.7,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 329,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
test_case 33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 330,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_case 331,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
